parcel_number,Max End Date,Subsidy Status,parcel_address,numberofunits,num_associated_hud_properties,has_active_rental_license,lhhp_status_type,lhhp_certification_status,lhhp_cert_date,lhhp_cert_expiration_date,lat,lng,council_district,senate_district
451158700,2022-01-01,Inactive,3770 RICHMOND ST,1.0,1,1,Lead-Safe,Expired,2021/06/18 00:00:00+00,2025/06/18 00:00:00+00,39.99011054619113,-75.08803080420564,6,2
451398200,2003-01-01,Inactive,3216 ARAMINGO AVE,,1,0,,Not Certified,,,39.988988387889414,-75.10589792946668,6,2
452255200,2004-01-01,Inactive,3337 FRANKFORD AVE,,1,0,Lead-Safe,Certified,2022/05/26 00:00:00+00,2026/05/26 00:00:00+00,39.994590602642454,-75.10657424753948,6,2
452314000,2022-01-01,Inactive,3476 BRADDOCK ST,,1,0,,,,,39.99741251542151,-75.10455465900397,6,2
453446900,2004-01-01,Inactive,4631 MELROSE ST,,1,0,,Not Certified,,,40.006652958471236,-75.07708607186825,6,2
461003300,2003-01-01,Inactive,4842 WALNUT ST,3.0,1,1,Lead-Safe,Certified,2025/06/10 00:00:00+00,2029/06/10 00:00:00+00,39.9559406207072,-75.2193509354118,3,7
462016210,2021-01-01,Inactive,5035 HAZEL AVE,3.0,1,1,Lead-Safe,Certified,2022/07/25 00:00:00+00,2026/07/25 00:00:00+00,39.951155395215906,-75.22406291693032,3,8
462089800,2002-01-01,Inactive,5001 Catharine St,2.0,1,1,Lead-Safe,Expired,2021/05/15 00:00:00+00,2025/05/15 00:00:00+00,39.9487277930381,-75.2233174630088,3,8
463060300,2022-01-01,Inactive,5623 PEMBERTON ST,1.0,7,1,Lead-Safe,Expired,2021/05/19 00:00:00+00,2025/05/19 00:00:00+00,39.951142330704776,-75.23576916083526,3,8
463095500,2021-01-01,Inactive,5611 CATHARINE ST,,1,0,,,,,39.95019060332352,-75.23558775966414,3,8
463215900,2003-01-01,Inactive,827 S 56TH ST,1.0,1,1,Lead-Safe,Certified,2021/08/31 00:00:00+00,2025/08/31 00:00:00+00,39.94773968209531,-75.23538990087437,3,8
463232200,2003-01-01,Inactive,730 S FRAZIER ST,,2,0,Lead-Safe,Expired,2021/06/11 00:00:00+00,2025/06/11 00:00:00+00,39.949300861644375,-75.23683724721909,3,8
471021200,2022-01-01,Inactive,1708 W GIRARD AVE,4.0,5,1,Lead-Safe,Certified,2021/09/29 00:00:00+00,2025/09/29 00:00:00+00,39.97189187948141,-75.16475352738945,5,3
471021700,2022-01-01,Inactive,1718 W GIRARD AVE,4.0,5,1,Lead-Safe,Certified,2025/04/22 00:00:00+00,2029/04/22 00:00:00+00,39.9719376710996,-75.165098451735,5,3
471021800,2022-01-01,Inactive,1720 W GIRARD AVE,4.0,5,1,Lead-Safe,Certified,2021/09/29 00:00:00+00,2025/09/29 00:00:00+00,39.971944310406215,-75.16516727604687,5,3
471021900,2022-01-01,Inactive,1722 W GIRARD AVE,4.0,5,1,Lead-Safe,Certified,2021/09/29 00:00:00+00,2025/09/29 00:00:00+00,39.97195410021338,-75.16523540666061,5,3
471022200,2022-01-01,Inactive,1728 W GIRARD AVE,4.0,5,1,Lead-Safe,Certified,2021/09/29 00:00:00+00,2025/09/29 00:00:00+00,39.971982203940044,-75.16544437999835,5,3
471103300,2002-01-01,Inactive,1418 MASTER ST,,1,0,,Not Certified,,,39.97443450334843,-75.15991284947476,5,3
471103400,2002-01-01,Inactive,1420 MASTER ST,,1,0,,Not Certified,,,39.97444367665573,-75.15998215198057,5,3
471103500,2002-01-01,Inactive,1422 MASTER ST,,1,0,,Not Certified,,,39.9744527168777,-75.16005043016429,5,3
481039000,2021-01-01,Inactive,2029 SIGEL ST,,1,0,,Not Certified,,,39.92868659183156,-75.17935644483683,2,8
481123600,2023-01-01,Inactive,2027 MERCY ST,,1,0,Lead-Safe,Certified,2022/01/13 00:00:00+00,2026/01/13 00:00:00+00,39.926263542674135,-75.17988138075536,2,8
481330100,2023-01-01,Inactive,2214 S 20TH ST,,1,0,,,,,39.92399745137857,-75.17981765291952,2,8
481362200,2021-01-01,Inactive,1921 S 21ST ST,3.0,1,1,Lead-Safe,Certified,2023/01/20 00:00:00+00,2027/01/20 00:00:00+00,39.92776533968918,-75.18050623681032,2,8
482085210,2023-01-01,Inconclusive,2206 CANTRELL ST,,1,0,,Not Certified,,,39.925519381472284,-75.18318403776568,2,8
482161900,2021-01-01,Inactive,1913 S BEECHWOOD ST,1.0,1,1,Lead-Safe,Certified,2025/03/10 00:00:00+00,2029/03/10 00:00:00+00,39.92807063994275,-75.18158298281784,2,8
491023900,2021-01-01,Inactive,715 W ANNSBURY ST,,1,0,,Not Certified,,,40.020823824918686,-75.13816933984972,8,3
491025500,2004-01-01,Inactive,710 W RAYMOND ST,,1,0,,Not Certified,,,40.0209781412129,-75.13802091398023,8,3
491027100,2003-01-01,Inactive,707 W RAYMOND ST,1.0,2,1,Lead-Safe,Certified,2021/08/31 00:00:00+00,2025/08/31 00:00:00+00,40.02123095728574,-75.13784924740146,8,3
491122200,2003-01-01,Inactive,707 W ROCKLAND ST,1.0,2,1,Lead-Safe,Certified,2022/03/24 00:00:00+00,2026/03/24 00:00:00+00,40.02645173740669,-75.13673592375686,8,3
491171100,2004-01-01,Inactive,4951 N FAIRHILL ST,1.0,1,1,Lead-Safe,Expired,2021/04/06 00:00:00+00,2025/04/06 00:00:00+00,40.027244642522554,-75.13336324592011,8,3
491271200,2022-01-01,Inactive,5006 N 8TH ST,,1,0,,,,,40.02817921702978,-75.13764015623948,8,3
491328200,2004-01-01,Inactive,5036 N HUTCHINSON ST,,1,0,,Not Certified,,,40.029027895173414,-75.13918297661253,8,3
492032600,2025-01-01,Inactive,742 W WELLENS ST,,1,0,,Not Certified,,,40.031675186483504,-75.13640128906529,9,3
492033600,2003-01-01,Inactive,816 W WELLENS ST,,1,0,,,,,40.03177521773431,-75.13716221504426,9,3
493015800,2003-01-01,Inactive,1218 WAGNER AVE,,1,0,,Not Certified,,,40.032510928833965,-75.14280443935144,9,3
493073600,2003-01-01,Inactive,5620 N 11TH ST,,1,0,,Not Certified,,,40.03853223630868,-75.13961539234876,9,3
493143800,2004-01-01,Inactive,5822 N 12TH ST,,1,0,,Not Certified,,,40.04152928590402,-75.14058732282085,9,3
493195905,2027-01-01,Active,5325 N 13th St,,1,0,,,,,40.034211054947505,-75.14327262401692,9,3
501087200,2004-01-01,Inactive,7707 TEMPLE RD,,1,0,,Not Certified,,,40.071381024834665,-75.16177008222508,9,4
501089000,2003-01-01,Inactive,7743 TEMPLE RD,,1,0,,,,,40.07182863572047,-75.16255091548193,9,4
512009800,2022-01-01,Inactive,1426 S 52ND ST,1.0,7,1,Lead-Safe,Certified,2021/12/23 00:00:00+00,2025/12/23 00:00:00+00,39.93979567032924,-75.2183863107595,3,8
513165000,2003-01-01,Inactive,5425 MALCOLM ST,1.0,2,1,Lead-Safe,Certified,2025/04/25 00:00:00+00,2029/04/25 00:00:00+00,39.94462692536583,-75.22974898040643,3,8
513176300,2002-01-01,Inactive,5510 MALCOLM ST,,1,0,Lead-Safe,Certified,2025/02/07 00:00:00+00,2029/02/07 00:00:00+00,39.94356167812708,-75.2307086100469,3,8
513307500,2003-01-01,Inactive,5713 Warrington Ave,1.0,1,1,Lead-Safe,Certified,2025/03/07 00:00:00+00,2029/03/07 00:00:00+00,39.93882586191673,-75.23034825635573,3,8
514179900,2022-01-01,Inactive,1665 S CONESTOGA ST,1.0,1,1,Lead-Safe,Certified,2024/10/24 00:00:00+00,2028/10/24 00:00:00+00,39.93700845970123,-75.22115116365833,3,8
514182000,2021-01-01,Inactive,1739 S Conestoga St,,1,0,,Not Certified,,,39.93623742566583,-75.22020880901391,3,8
514228400,2022-01-01,Inactive,1916 S ITHAN ST,1.0,1,1,Lead-Safe,Certified,2022/01/03 00:00:00+00,2026/01/03 00:00:00+00,39.93585200575716,-75.22461753089962,3,8
514235100,2021-01-01,Inactive,2123 S FRAZIER ST,1.0,1,1,Lead-Safe,Certified,2025/05/14 00:00:00+00,2029/05/14 00:00:00+00,39.93458280021662,-75.22289724050964,3,8
521329100,2022-01-01,Inactive,1657 N 53RD ST,1.0,7,1,Lead-Safe,Expired,2021/04/27 00:00:00+00,2025/04/27 00:00:00+00,39.97968068240565,-75.22786179411862,4,7
591068400,2027-01-01,Inactive,936 E PRICE ST,1.0,1,1,Lead-Safe,Certified,2025/02/06 00:00:00+00,2029/02/06 00:00:00+00,40.04844002087535,-75.1634583345679,8,4
591121200,2003-01-01,Inactive,1344 E RITTENHOUSE ST,1.0,2,1,Lead-Safe,Certified,2025/04/09 00:00:00+00,2029/04/09 00:00:00+00,40.05426064245214,-75.15835420496437,8,4
591147600,2004-01-01,Inactive,1382 Narragansett St,1.0,1,1,Lead-Safe,Certified,2025/05/14 00:00:00+00,2029/05/14 00:00:00+00,40.0552180478496,-75.15825994618652,8,4
591233800,2003-01-01,Inactive,5820 CRITTENDEN ST,,2,0,Lead-Safe,Expired,2021/03/02 00:00:00+00,2025/03/02 00:00:00+00,40.053430048639726,-75.15948291609232,8,4
592000013,2022-01-01,Inactive,410-16 MECHANIC ST,4.0,1,1,Lead-Free,Pending,2021/05/14 00:00:00+00,,40.04351075561864,-75.17239082219828,8,4
592049300,2020-01-01,Inactive,466 COSGROVE ST,1.0,1,1,Lead-Safe,Expired,2020/03/05 00:00:00+00,2024/03/05 00:00:00+00,40.046627828900675,-75.17142430807213,8,4
592127900,2024-01-01,Inactive,532 MAYLAND ST,1.0,1,1,Lead-Safe,Certified,2025/01/20 00:00:00+00,2029/01/20 00:00:00+00,40.04918175110839,-75.17325361863027,8,4
592173200,2020-01-01,Inactive,529 BRINTON ST,3.0,1,1,Lead-Safe,Certified,2024/08/26 00:00:00+00,2028/08/26 00:00:00+00,40.05136248009459,-75.17590078213279,8,4
602010300,2022-01-01,Inactive,5139 LUDLOW ST,1.0,7,1,Lead-Safe,Certified,2025/05/04 00:00:00+00,2029/05/04 00:00:00+00,39.959470981163776,-75.22416265999301,3,7
603074600,2022-01-01,Inactive,5425 DELANCEY ST,1.0,7,1,Lead-Safe,Certified,2021/09/22 00:00:00+00,2025/09/22 00:00:00+00,39.954748836915456,-75.23065240530374,3,7
603074700,2022-01-01,Inactive,5427 DELANCEY ST,1.0,7,1,Lead-Safe,Certified,2022/05/23 00:00:00+00,2026/05/23 00:00:00+00,39.95475536735042,-75.2307060704639,3,7
603076900,2022-01-01,Inactive,5471 DELANCEY ST,1.0,7,1,Lead-Safe,Expired,2021/06/09 00:00:00+00,2025/06/09 00:00:00+00,39.95490170847145,-75.23187977599703,3,7
603151300,2021-01-01,Inactive,256 S 54TH ST,3.0,1,1,Lead-Safe,Certified,2021/08/19 00:00:00+00,2025/08/19 00:00:00+00,39.95563693387064,-75.22994956963257,3,7
604007700,2022-01-01,Inactive,5551 LUDLOW ST,1.0,7,1,Lead-Safe,Expired,2021/05/18 00:00:00+00,2025/05/18 00:00:00+00,39.960274525229565,-75.23221963612079,3,8
604222200,2003-01-01,Inactive,241 S ITHAN ST,1.0,1,1,Lead-Safe,Certified,2024/07/18 00:00:00+00,2028/07/18 00:00:00+00,39.95712984946748,-75.23418902180494,3,8
604228500,2003-01-01,Inactive,284 S Ithan St,1.0,1,1,Lead-Safe,Certified,2025/02/03 00:00:00+00,2029/02/03 00:00:00+00,39.95605723045789,-75.2347973260387,3,8
604254700,2003-01-01,Inactive,274 S 57th St,2.0,1,1,Lead-Safe,Certified,2024/12/11 00:00:00+00,2028/12/11 00:00:00+00,39.95633694668489,-75.23618579103655,3,8
604262300,2022-01-01,Inactive,265 S ALDEN ST,1.0,7,1,Lead-Safe,Expired,2021/05/03 00:00:00+00,2025/05/03 00:00:00+00,39.95656965055411,-75.23640267617664,3,8
611209700,2024-01-01,Inactive,6907 N BROAD ST,2.0,1,1,Lead-Safe,Certified,2024/05/09 00:00:00+00,2028/05/09 00:00:00+00,40.05839337734727,-75.14005601839747,9,3
612151700,2020-01-01,Inactive,230 W CHAMPLOST AVE,,1,0,Lead-Safe,Certified,2022/08/29 00:00:00+00,2026/08/29 00:00:00+00,40.04184190414524,-75.12502357362774,9,3
622018000,2004-01-01,Inactive,1872 HAWORTH ST,1.0,1,1,Lead-Safe,Certified,2022/01/19 00:00:00+00,2026/01/19 00:00:00+00,40.01726795959959,-75.07456690444974,7,2
622238900,2004-01-01,Inactive,5114 DUFFIELD ST,,1,0,Lead-Safe,Expired,2020/07/25 00:00:00+00,2024/07/25 00:00:00+00,40.020468694592545,-75.07651167617277,7,2
622395000,2004-01-01,Inactive,5106 JACKSON ST,,1,0,Lead-Safe,Certified,2024/11/04 00:00:00+00,2028/11/04 00:00:00+00,40.01583523626763,-75.07263704422941,7,2
775165500,2034-01-01,Active,7500 Germantown Ave,,1,0,,Not Certified,,,40.06282127874451,-75.19594533984714,8,4
777684110,2050-01-01,Active,1952 E Allegheny Ave,,1,0,,,,,39.99426368679047,-75.11204906701572,7,2
778506000,2044-01-01,Inactive,8400 Pine Rd,,1,0,,,,,40.08428343221521,-75.07796954380092,10,5
785403501,2051-01-01,Active,323 W QUEEN LN,,1,0,,,,,40.02644958540191,-75.17480846851338,8,7
786062600,2006-01-01,Inactive,2724-28 E CAMBRIA ST,,1,0,,,,,39.979432829687525,-75.10952036538158,1,1
871071450,2021-01-01,Inactive,4323 N 5TH ST,,1,0,Lead-Safe,Expired,2020/10/30 00:00:00+00,2024/10/30 00:00:00+00,40.01716789363431,-75.13444932751122,7,2
871111000,2022-01-01,Inactive,4343 FRANKFORD AVE,,1,0,,Not Certified,,,40.01177260039042,-75.08761689305288,7,2
871182150,2057-01-01,Active,2601 S Broad St,,1,0,,Not Certified,,,39.91796722303821,-75.17075059980219,1,1
871532600,2050-01-01,Active,1900 E ALLEGHENY AVE,,1,0,,Not Certified,,,39.99495375652074,-75.11242676983743,7,2
871550710,2022-01-01,Inactive,1700 S 16TH ST,,1,0,,Not Certified,,,39.929625235165986,-75.17212937199656,2,8
871560840,2002-01-01,Inactive,6425 WOODLAND AVE,,1,0,,Not Certified,,,39.92610251859186,-75.23412896510202,2,8
871560950,2002-01-01,Inactive,6220 WOODLAND AVE,,1,0,,Not Certified,,,39.92754085664589,-75.23107384673418,2,8
871600055,2027-01-01,Active,1400 S 13TH ST,,1,0,,,,,39.932589887770646,-75.1659569407888,1,1
875101590,2029-01-01,Active,1300-50 N 32ND ST,,1,0,,Not Certified,,,39.97743214629661,-75.18819818676378,4,3
875104000,2006-01-01,Inactive,2730 E CAMBRIA ST,,1,0,,,,,39.97935195786776,-75.1094502049217,1,1
881001118,2004-01-01,Inactive,1221 N FRANKLIN ST,,1,0,,Not Certified,,,39.97126247743791,-75.14854868216314,5,3
881004810,2003-01-01,Inactive,6212 Chestnut St,70.0,1,1,Lead-Safe,Expired,2021/03/12 00:00:00+00,2025/03/12 00:00:00+00,39.96076236462084,-75.24580307720356,3,8
881004917,2023-01-01,Inactive,1501-09 N 59TH ST,12.0,1,1,Lead-Free,Certified,2021/03/23 00:00:00+00,,39.974769327739885,-75.23802360159506,4,7
881004920,2004-01-01,Inactive,5516 Haverford Ave,34.0,1,1,Lead-Safe,Expired,2021/03/22 00:00:00+00,2025/03/22 00:00:00+00,39.96677592876057,-75.23059631495917,4,7
881036500,2023-01-01,Inactive,2215 Arch St,90.0,1,1,Lead-Free,Certified,2024/03/08 00:00:00+00,,39.956439712285125,-75.17701085017295,5,1
881042313,2023-01-01,Inactive,1501 W ALLEGHENY AVE,17.0,1,1,Lead-Safe,Certified,2023/04/13 00:00:00+00,2027/04/13 00:00:00+00,40.00218496523489,-75.1546600334004,8,3
881042315,2026-01-01,Active,1515-27 W ALLEGHENY AVE,,1,0,Lead-Safe,Certified,2023/02/25 00:00:00+00,2027/02/25 00:00:00+00,40.002445580699806,-75.1555129281892,8,3
881054644,2025-01-01,Inactive,1801 W TIOGA ST,33.0,1,1,Lead-Safe,Expired,2021/02/08 00:00:00+00,2025/02/08 00:00:00+00,40.0073691331658,-75.15861160197994,8,3
881054710,2002-01-01,Inactive,1605 W ALLEGHENY AVE,87.0,1,1,,Not Certified,,,40.00249299627523,-75.15648342831476,8,3
881058105,2004-01-01,Inactive,600 CHURCH LN,40.0,1,1,Lead-Free,Certified,2017/11/03 00:00:00+00,,40.04067468028362,-75.16305619673184,8,4
881069400,2045-01-01,Active,1942-48 N FRONT ST,28.0,1,1,Built after 1978,Exempt,,,39.97976960053139,-75.13358489373235,7,1
881070105,2022-01-01,Inactive,1734 W GIRARD AVE,6.0,5,1,Lead-Safe,Certified,2021/09/29 00:00:00+00,2025/09/29 00:00:00+00,39.972010697565416,-75.1656531196694,5,3
881070106,2004-01-01,Inactive,1425 W Girard Ave,,1,0,,Not Certified,,,39.97187966307689,-75.16059367552332,5,3
881070132,2022-01-01,Inactive,1615 W GIRARD AVE,6.0,5,1,Lead-Safe,Certified,2021/09/29 00:00:00+00,2025/09/29 00:00:00+00,39.97220993271906,-75.16326840656062,5,3
881070142,2022-01-01,Inactive,1714 W GIRARD AVE,6.0,5,1,Lead-Safe,Certified,2021/09/29 00:00:00+00,2025/09/29 00:00:00+00,39.97191877698404,-75.16495947220626,5,3
881070144,2022-01-01,Inactive,1724 W GIRARD AVE,,5,0,,Not Certified,,,39.97196380196062,-75.16530462974224,5,3
881070146,2022-01-01,Inactive,1736-38 W GIRARD AVE,,5,0,Lead-Safe,Certified,2021/09/29 00:00:00+00,2025/09/29 00:00:00+00,39.97202282746693,-75.16575515651658,5,3
881070285,2022-01-01,Inactive,1908 W GIRARD AVE,6.0,5,1,Lead-Safe,Certified,2021/09/30 00:00:00+00,2025/09/30 00:00:00+00,39.972279717895304,-75.16786259571698,5,3
881097326,2003-01-01,Inactive,5600-06 GERMANTOWN AVE,16.0,1,1,Lead-Safe,Certified,2022/05/05 00:00:00+00,2026/05/05 00:00:00+00,40.035057495676284,-75.17422757919982,8,7
881098415,2006-01-01,Inactive,500 W Queen Ln,,1,0,,Not Certified,,,40.02354794369599,-75.17673176666835,8,7
881108190,2023-01-01,Inactive,3809 SPRING GARDEN ST,,2,0,Lead-Safe,Certified,2022/04/15 00:00:00+00,2026/04/15 00:00:00+00,39.96243100908725,-75.19870803865601,3,7
881111835,2024-01-01,Inactive,1523 CHRISTIAN ST,,1,0,Lead-Safe,Certified,2021/07/01 00:00:00+00,2025/07/01 00:00:00+00,39.940598010175734,-75.16896779739628,2,1
881125890,2002-01-01,Inactive,808 N 63RD ST,9.0,1,1,Lead-Safe,Certified,2025/04/21 00:00:00+00,2029/04/21 00:00:00+00,39.975861802024205,-75.2460886589846,4,7
881130600,2006-01-01,Inactive,1050 E MONTGOMERY AVE,25.0,1,1,Lead-Safe,Certified,2021/12/08 00:00:00+00,2025/12/08 00:00:00+00,39.96992163699234,-75.12677573860431,1,1
881131310,2004-01-01,Inactive,410 E ROCKLAND ST,,1,0,Lead-Safe,Expired,2020/11/30 00:00:00+00,2024/11/30 00:00:00+00,40.02355794116403,-75.11717523857754,7,3
881143805,2005-01-01,Inactive,4710 LOCUST ST,,1,0,,Not Certified,,,39.954461591301325,-75.21705745266169,3,7
881143856,2022-01-01,Inactive,4815 LOCUST ST,,1,0,,Not Certified,,,39.95520924300926,-75.2191150223215,3,7
881144050,2004-01-01,Inactive,237 S 48TH ST,,1,0,,Not Certified,,,39.95452635550691,-75.21754438408902,3,7
881145100,2051-01-01,Active,4624-42 WALNUT ST,60.0,1,1,Lead-Safe,Certified,2021/11/16 00:00:00+00,2025/11/16 00:00:00+00,39.95540522901466,-75.21517846446868,3,7
881146137,2003-01-01,Inactive,1439 N 15TH ST,12.0,1,1,Lead-Safe,Expired,2021/03/11 00:00:00+00,2025/03/11 00:00:00+00,39.97587242962936,-75.15994692689593,5,3
881146326,2041-01-01,Active,1723 N 16TH ST,,1,0,,,,,39.979931299236355,-75.16067312298755,5,3
881147295,2043-01-01,Active,1900 N 9TH ST,67.0,1,1,Built after 1978,Exempt,,,39.98143893539525,-75.1489900269693,5,3
881150555,2004-01-01,Inactive,6515-19 N BROAD ST,32.0,1,1,Lead-Free,Certified,2016/04/18 00:00:00+00,,40.05273360650247,-75.14125746714441,9,3
881150590,2021-01-01,Inactive,910 W DUNCANNON AVE,,1,0,,Not Certified,,,40.03096600235051,-75.13838657340968,8,3
881159200,2024-01-01,Inactive,3601 CONSHOHOCKEN AVE,162.0,1,1,Lead-Free,Certified,2021/02/04 00:00:00+00,,40.00453862723019,-75.20332788559695,4,7
881201700,2050-01-01,Active,12003 Bustleton Ave,155.0,1,1,Built after 1978,Exempt,,,40.12155253334767,-75.01521092063865,10,5
881206850,2004-01-01,Inactive,59 HIGH ST,9.0,1,1,Lead-Safe,Certified,2023/01/18 00:00:00+00,2027/01/18 00:00:00+00,40.04095356575239,-75.17667546420422,8,4
881215412,2026-01-01,Active,5400 WALNUT ST,14.0,1,1,Built after 1978,Exempt,,,39.95711781059481,-75.22949917182406,3,7
881299270,2021-01-01,Inactive,2721-33 DIAMOND ST,8.0,1,1,Lead-Safe,Expired,2021/04/22 00:00:00+00,2025/04/22 00:00:00+00,39.987778901596485,-75.1785763206549,5,3
881420116,2038-01-01,Active,711-39 SPRING GARDEN ST,91.0,1,1,Lead-Free,Certified,2023/07/17 00:00:00+00,,39.96180569279115,-75.1507072250543,5,3
881427025,2024-01-01,Inactive,1440 N BROAD ST,36.0,1,1,Lead-Safe,Expired,2021/05/25 00:00:00+00,2025/05/25 00:00:00+00,39.97581444607766,-75.15904622548393,5,3
881439760,2005-01-01,Inactive,3017-45 W OXFORD ST,35.0,1,1,Lead-Safe,Expired,2021/06/09 00:00:00+00,2025/06/09 00:00:00+00,39.981034147489545,-75.18467096611107,5,3
881439805,2023-01-01,Inactive,6011-25 LUDLOW ST,15.0,1,1,Lead-Free,Certified,2021/04/08 00:00:00+00,,39.96145990754632,-75.24159060725432,3,8
881439810,2023-01-01,Inactive,5126-36 SANSOM ST,17.0,1,1,Lead-Free,Certified,2021/03/19 00:00:00+00,,39.957376619080954,-75.22433665270536,3,7
881443700,2037-01-01,Active,1633-43 RIDGE AVE,,1,0,,,,,39.97035697339992,-75.16439051665871,5,3
881445400,2058-01-01,Active,2050 S 58TH ST,60.0,1,1,Built after 1978,Exempt,,,39.933173883123615,-75.2267027362997,2,8
881446200,2036-01-01,Active,6200-30 WALNUT ST,,1,0,,,,,39.95896645683405,-75.24614475842381,3,8
881446515,2025-01-01,Inactive,2100 N 49TH ST,87.0,1,1,Built after 1978,Exempt,,,39.99372115293158,-75.22251732866796,4,7
881448405,2005-01-01,Inactive,164 W Allegheny Ave,45.0,1,1,Lead-Safe,Certified,2024/03/06 00:00:00+00,2028/03/06 00:00:00+00,39.99864897141716,-75.13255772628311,7,2
881450760,2004-01-01,Inactive,4000 Powelton Ave,,1,0,,,,,39.958917497477415,-75.20236682580314,3,7
881450780,2005-01-01,Inactive,3902-14 SPRING GARDEN ST,,1,0,Lead-Safe,Certified,2022/11/10 00:00:00+00,2026/11/10 00:00:00+00,39.96170330947042,-75.20076878807275,3,7
881515525,2037-01-01,Active,841-47 SOUTH ST,,1,0,,,,,39.94264706499022,-75.15667075755633,1,1
881806611,2006-01-01,Inactive,1604 WALLACE ST,6.0,3,1,Lead-Safe,Certified,2022/01/17 00:00:00+00,2026/01/17 00:00:00+00,39.9653904049682,-75.16442277768182,5,1
881806612,2006-01-01,Inactive,1606 WALLACE ST,6.0,3,1,Lead-Safe,Certified,2022/01/17 00:00:00+00,2026/01/17 00:00:00+00,39.965401714623816,-75.16451178643413,5,1
881806613,2006-01-01,Inactive,1608 WALLACE ST,5.0,3,1,Lead-Safe,Certified,2022/01/17 00:00:00+00,2026/01/17 00:00:00+00,39.965413859291985,-75.16460130793166,5,1
881807540,2052-01-01,Active,1704 MOUNT VERNON ST,5.0,1,1,Lead-Safe,Expired,2021/02/03 00:00:00+00,2025/02/03 00:00:00+00,39.96491783357235,-75.16610963271594,5,3
881809605,2004-01-01,Inactive,718-20 N 15TH ST,6.0,1,1,Lead-Safe,Certified,2025/02/12 00:00:00+00,2029/02/12 00:00:00+00,39.967816030645196,-75.16215593178393,5,3
881810005,2006-01-01,Inactive,929 N 29TH ST,9.0,1,1,Lead-Safe,Certified,2021/09/21 00:00:00+00,2025/09/21 00:00:00+00,39.97395342041578,-75.18330378981831,5,3
881820320,2023-01-01,Inactive,4150-52 PARKSIDE AVE,18.0,1,1,Lead-Safe,Expired,2021/04/16 00:00:00+00,2025/04/16 00:00:00+00,39.97596624117676,-75.20930044748567,3,7
881822330,2051-01-01,Active,3202 MANTUA AVE,30.0,1,1,,Not Certified,,,39.96601559323327,-75.18989108243265,3,7
881822340,2051-01-01,Active,620 N 34TH ST,18.0,1,1,,Not Certified,,,39.964909364035705,-75.19202688715528,3,7
881822370,2025-01-01,Inconclusive,4035 PARRISH ST,87.0,1,1,Lead-Free,Certified,2021/02/10 00:00:00+00,,39.968696154757,-75.20492290490351,3,7
881823200,2006-01-01,Inactive,433 N 40TH ST,,1,0,,,,,39.96139481120215,-75.20189827501441,3,7
882000440,2003-01-01,Inactive,1455 Federal St,,1,0,,,,,39.93592114129637,-75.16778555803451,2,8
882006137,2021-01-01,Inactive,1223 N 52nd St,,1,0,,,,,39.97204981753897,-75.22565526085162,4,7
882041870,2022-01-01,Inactive,7171 Ogontz Ave,,1,0,,,,,40.0640921862784,-75.15257799443597,9,4
