,parcel_number,parcel_address,num_associated_hud_properties,cartodb_id,objectid,violationnumber,violationcode,addressobjectid,violationdate,posse_jobid,violationstatus,casetype,the_geom,the_geom_webmercator,parcel_id_num,casenumber,casecreateddate,casecompleteddate,council_district,casestatus,caseresponsibility,caseprioritydesc,violationcodetitle,violationresolutiondate,violationresolutioncode,mostrecentinvestigation,publicnov,opa_account_num,address,unit_type,unit_num,zip,censustract,opa_owner,systemofrecord,geocode_x,geocode_y,lng,lat
35,886850300,4208 PARKSIDE AVE,1,99485,100399,VI-2020-046327,FC-13-906.2,15841138,2020-11-03 05:00:00.000000,285696786,COMPLIED,NOTICE OF VIOLATION,0101000020E61000008CE476286FCD52C0FDFEF84AF2FC4340,0101000020110F0000003C5B351AF05FC1ADA9510E838C5241,258399,CF-2020-077979,2020-11-03 19:50:23.000000,,3,"COMPLIED, BALANCE DUE",PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,FIRE EXTINGUISHERS TAGGED,2024-03-14 04:00:00.000000,COMPLIED - OWNER REPAIR,2024-03-15 14:53:41.000000,,886850300,4208 PARKSIDE AVE,,,19104-1021,011000,MF PARKSIDE PRESERVATION LLC,ECLIPSE,2680284.25347537,244404.4446903289,-75.20990954981443,39.9761441913415
36,886850300,4208 PARKSIDE AVE,1,99486,100400,VI-2020-046328,FC-13-1008.2.5,15841138,2020-11-03 05:00:00.000000,285696786,COMPLIED,NOTICE OF VIOLATION,0101000020E61000008CE476286FCD52C0FDFEF84AF2FC4340,0101000020110F0000003C5B351AF05FC1ADA9510E838C5241,258399,CF-2020-077979,2020-11-03 19:50:23.000000,,3,"COMPLIED, BALANCE DUE",PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,EXIT DOORS SELF CLOSING/LATCHING,2024-03-14 04:00:00.000000,COMPLIED - OWNER REPAIR,2024-03-15 14:53:41.000000,,886850300,4208 PARKSIDE AVE,,,19104-1021,011000,MF PARKSIDE PRESERVATION LLC,ECLIPSE,2680284.25347537,244404.4446903289,-75.20990954981443,39.9761441913415
37,886850300,4208 PARKSIDE AVE,1,99487,100401,VI-2020-046329,PM15-304.2,15841138,2020-11-03 05:00:00.000000,285696786,COMPLIED,NOTICE OF VIOLATION,0101000020E61000008CE476286FCD52C0FDFEF84AF2FC4340,0101000020110F0000003C5B351AF05FC1ADA9510E838C5241,258399,CF-2020-077979,2020-11-03 19:50:23.000000,,3,"COMPLIED, BALANCE DUE",PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,EXTERIOR STRUCTURE PROTECTIVE TREATMENT,2024-03-14 04:00:00.000000,COMPLIED - OWNER REPAIR,2024-03-15 14:53:41.000000,,886850300,4208 PARKSIDE AVE,,,19104-1021,011000,MF PARKSIDE PRESERVATION LLC,ECLIPSE,2680284.25347537,244404.4446903289,-75.20990954981443,39.9761441913415
38,886850300,4208 PARKSIDE AVE,1,99488,100402,VI-2020-046330,PM15-308.2.1,15841138,2020-11-03 05:00:00.000000,285696786,COMPLIED,NOTICE OF VIOLATION,0101000020E61000008CE476286FCD52C0FDFEF84AF2FC4340,0101000020110F0000003C5B351AF05FC1ADA9510E838C5241,258399,CF-2020-077979,2020-11-03 19:50:23.000000,,3,"COMPLIED, BALANCE DUE",PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,RUBBISH STORAGE,2024-03-14 04:00:00.000000,COMPLIED - OWNER REPAIR,2024-03-15 14:53:41.000000,,886850300,4208 PARKSIDE AVE,,,19104-1021,011000,MF PARKSIDE PRESERVATION LLC,ECLIPSE,2680284.25347537,244404.4446903289,-75.20990954981443,39.9761441913415
39,886850300,4208 PARKSIDE AVE,1,99489,100403,VI-2020-046331,PM15-304.7,15841138,2020-11-03 05:00:00.000000,285696786,COMPLIED,NOTICE OF VIOLATION,0101000020E61000008CE476286FCD52C0FDFEF84AF2FC4340,0101000020110F0000003C5B351AF05FC1ADA9510E838C5241,258399,CF-2020-077979,2020-11-03 19:50:23.000000,,3,"COMPLIED, BALANCE DUE",PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,EXTERIOR STRUCTURE ROOF DRAINAGE,2024-03-14 04:00:00.000000,COMPLIED - OWNER REPAIR,2024-03-15 14:53:41.000000,,886850300,4208 PARKSIDE AVE,,,19104-1021,011000,MF PARKSIDE PRESERVATION LLC,ECLIPSE,2680284.25347537,244404.4446903289,-75.20990954981443,39.9761441913415
40,886652800,1741 FRANKFORD AVE,1,101139,101308,VI-2020-047328,FC-13-908,136850961,2020-11-09 05:00:00.000000,287364053,COMPLIED,NOTICE OF VIOLATION,0101000020E6100000385C592D72C852C0289336A4E5FC4340,0101000020110F00004589B920A1E75FC11C6FD308758C5241,212226,CF-2020-079316,2020-11-09 20:33:06.000000,2020-12-28 20:49:21.000000,7,CLOSED,FIRE SAFETY INVESTIGATOR,STANDARD,EMERGENCY ALARM SYSTEMS,2020-12-28 05:00:00.000000,COMPLIED - LICENSE/CERTIFICATE/REPORT OBTAINED,2020-12-28 20:49:21.000000,,886652800,1741 FRANKFORD AVE,,,19125-2421,015800,"NEUMANN NORTH L P, RENTAL OFFICE",ECLIPSE,2702122.67372309,244901.693774189,-75.13196881987176,39.9757581011275
41,886652800,1741 FRANKFORD AVE,1,101140,101309,VI-2020-047331,FC-13-901.6,136850961,2020-11-09 05:00:00.000000,287364053,COMPLIED,NOTICE OF VIOLATION,0101000020E6100000385C592D72C852C0289336A4E5FC4340,0101000020110F00004589B920A1E75FC11C6FD308758C5241,212226,CF-2020-079316,2020-11-09 20:33:06.000000,2020-12-28 20:49:21.000000,7,CLOSED,FIRE SAFETY INVESTIGATOR,STANDARD,FIRE SYSTEMS MAINTAINED,2020-12-28 05:00:00.000000,COMPLIED - LICENSE/CERTIFICATE/REPORT OBTAINED,2020-12-28 20:49:21.000000,,886652800,1741 FRANKFORD AVE,,,19125-2421,015800,"NEUMANN NORTH L P, RENTAL OFFICE",ECLIPSE,2702122.67372309,244901.693774189,-75.13196881987176,39.9757581011275
42,886652800,1741 FRANKFORD AVE,1,101141,101310,VI-2020-047334,FC-13-908,136850961,2020-11-09 05:00:00.000000,287364053,COMPLIED,NOTICE OF VIOLATION,0101000020E6100000385C592D72C852C0289336A4E5FC4340,0101000020110F00004589B920A1E75FC11C6FD308758C5241,212226,CF-2020-079316,2020-11-09 20:33:06.000000,2020-12-28 20:49:21.000000,7,CLOSED,FIRE SAFETY INVESTIGATOR,STANDARD,EMERGENCY ALARM SYSTEMS,2020-12-28 05:00:00.000000,COMPLIED - LICENSE/CERTIFICATE/REPORT OBTAINED,2020-12-28 20:49:21.000000,,886652800,1741 FRANKFORD AVE,,,19125-2421,015800,"NEUMANN NORTH L P, RENTAL OFFICE",ECLIPSE,2702122.67372309,244901.693774189,-75.13196881987176,39.9757581011275
43,886652800,1741 FRANKFORD AVE,1,101142,101311,VI-2020-047335,FC-13-915.1,136850961,2020-11-09 05:00:00.000000,287364053,COMPLIED,NOTICE OF VIOLATION,0101000020E6100000385C592D72C852C0289336A4E5FC4340,0101000020110F00004589B920A1E75FC11C6FD308758C5241,212226,CF-2020-079316,2020-11-09 20:33:06.000000,2020-12-28 20:49:21.000000,7,CLOSED,FIRE SAFETY INVESTIGATOR,STANDARD,FIRE ALARM TESTED/CERTIFIED,2020-12-28 05:00:00.000000,COMPLIED - LICENSE/CERTIFICATE/REPORT OBTAINED,2020-12-28 20:49:21.000000,,886652800,1741 FRANKFORD AVE,,,19125-2421,015800,"NEUMANN NORTH L P, RENTAL OFFICE",ECLIPSE,2702122.67372309,244901.693774189,-75.13196881987176,39.9757581011275
44,881445400,2050 S 58TH ST,1,101354,101524,VI-2020-047534,FC-13-915.1.1,130701589,2020-11-09 05:00:00.000000,287711379,COMPLIED,NOTICE OF VIOLATION,0101000020E61000008B74354C82CE52C0321DE13D72F74340,0101000020110F00008E5A8E8FEDF15FC10D4457026B865241,371129,CF-2020-079636,2020-11-10 19:27:14.000000,2020-12-14 19:52:50.000000,2,CLOSED,FIRE SAFETY INVESTIGATOR,STANDARD,DEFICIENCY NOTICE,2020-12-14 05:00:00.000000,COMPLIED - LICENSE/CERTIFICATE/REPORT OBTAINED,2020-12-14 19:52:50.000000,,881445400,2050 S 58TH ST,,,19143-5960,006600,WITHERSPOON SENIOR APARTM,ECLIPSE,2676026.94737503,228622.6150126499,-75.22670273990859,39.93317388049981
45,881445400,2050 S 58TH ST,1,101355,101525,VI-2020-047535,FC-13-915.1,130701589,2020-11-09 05:00:00.000000,287711379,COMPLIED,NOTICE OF VIOLATION,0101000020E61000008B74354C82CE52C0321DE13D72F74340,0101000020110F00008E5A8E8FEDF15FC10D4457026B865241,371129,CF-2020-079636,2020-11-10 19:27:14.000000,2020-12-14 19:52:50.000000,2,CLOSED,FIRE SAFETY INVESTIGATOR,STANDARD,FIRE ALARM TESTED/CERTIFIED,2020-12-14 05:00:00.000000,COMPLIED - LICENSE/CERTIFICATE/REPORT OBTAINED,2020-12-14 19:52:50.000000,,881445400,2050 S 58TH ST,,,19143-5960,006600,WITHERSPOON SENIOR APARTM,ECLIPSE,2676026.94737503,228622.6150126499,-75.22670273990859,39.93317388049981
46,881097326,5600-06 GERMANTOWN AVE,1,101635,101761,VI-2020-047844,FC-13-1016.2,128650789,2020-11-12 05:00:00.000000,288418563,COMPLIED,NOTICE OF VIOLATION,0101000020E610000006B86F8B26CB52C0375CA2C37C044440,0101000020110F0000DF440A2F39EC5FC18C011C83DF945241,263689,CF-2020-080059,2020-11-12 21:21:01.000000,2025-04-28 20:39:35.000000,8,CLOSED,PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,MAINTENANCE OF EXITS/LIGHTING,2022-04-08 04:00:00.000000,COMPLIED - OWNER REPAIR,2025-04-28 20:39:34.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855319448&hash=17DDB2906EDA5F1C1B67DBDDC046936E7D576A7235D9A5CD3AD50E135B58FBE4,881097326,5600-06 GERMANTOWN AVE,,,19144-2242,024100,FREDERICK DOUGLAS APARTME,ECLIPSE,2689654.37459494,266146.028265111,-75.17422758016627,40.03505750110383
47,881097326,5600-06 GERMANTOWN AVE,1,101636,101762,VI-2020-047845,FC-13-915.1,128650789,2020-11-12 05:00:00.000000,288418563,COMPLIED,NOTICE OF VIOLATION,0101000020E610000006B86F8B26CB52C0375CA2C37C044440,0101000020110F0000DF440A2F39EC5FC18C011C83DF945241,263689,CF-2020-080059,2020-11-12 21:21:01.000000,2025-04-28 20:39:35.000000,8,CLOSED,PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,FIRE ALARM TESTED/CERTIFIED,2022-04-26 04:00:00.000000,COMPLIED - LICENSE/CERTIFICATE/REPORT OBTAINED,2025-04-28 20:39:34.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855319448&hash=17DDB2906EDA5F1C1B67DBDDC046936E7D576A7235D9A5CD3AD50E135B58FBE4,881097326,5600-06 GERMANTOWN AVE,,,19144-2242,024100,FREDERICK DOUGLAS APARTME,ECLIPSE,2689654.37459494,266146.028265111,-75.17422758016627,40.03505750110383
48,881097326,5600-06 GERMANTOWN AVE,1,101637,101763,VI-2020-047846,PM15-304.13,128650789,2020-11-12 05:00:00.000000,288418563,COMPLIED,NOTICE OF VIOLATION,0101000020E610000006B86F8B26CB52C0375CA2C37C044440,0101000020110F0000DF440A2F39EC5FC18C011C83DF945241,263689,CF-2020-080059,2020-11-12 21:21:01.000000,2025-04-28 20:39:35.000000,8,CLOSED,PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,"EXTERIOR STRUCTURE WINDOWS, SKYLIGHTS DOOR FRAMES",2022-04-27 04:00:00.000000,COMPLIED - OWNER REPAIR,2025-04-28 20:39:34.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855319448&hash=17DDB2906EDA5F1C1B67DBDDC046936E7D576A7235D9A5CD3AD50E135B58FBE4,881097326,5600-06 GERMANTOWN AVE,,,19144-2242,024100,FREDERICK DOUGLAS APARTME,ECLIPSE,2689654.37459494,266146.028265111,-75.17422758016627,40.03505750110383
49,881097326,5600-06 GERMANTOWN AVE,1,101638,101764,VI-2020-047847,9-3902 (2),128650789,2020-11-12 05:00:00.000000,288418563,CLOSED,NOTICE OF VIOLATION,0101000020E610000006B86F8B26CB52C0375CA2C37C044440,0101000020110F0000DF440A2F39EC5FC18C011C83DF945241,263689,CF-2020-080059,2020-11-12 21:21:01.000000,2025-04-28 20:39:35.000000,8,CLOSED,PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,RENTAL LICENSE MULTI FAMILY (R2),2024-11-30 05:00:00.000000,CLOSED - ADMINISTRATIVELY,2025-04-28 20:39:34.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855319448&hash=17DDB2906EDA5F1C1B67DBDDC046936E7D576A7235D9A5CD3AD50E135B58FBE4,881097326,5600-06 GERMANTOWN AVE,,,19144-2242,024100,FREDERICK DOUGLAS APARTME,ECLIPSE,2689654.37459494,266146.028265111,-75.17422758016627,40.03505750110383
50,881097326,5600-06 GERMANTOWN AVE,1,101639,101765,VI-2020-047848,PM15-304.6,128650789,2020-11-12 05:00:00.000000,288418563,COMPLIED,NOTICE OF VIOLATION,0101000020E610000006B86F8B26CB52C0375CA2C37C044440,0101000020110F0000DF440A2F39EC5FC18C011C83DF945241,263689,CF-2020-080059,2020-11-12 21:21:01.000000,2025-04-28 20:39:35.000000,8,CLOSED,PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,EXTERIOR STRUCTURE WALLS,2022-04-08 04:00:00.000000,COMPLIED - OWNER REPAIR,2025-04-28 20:39:34.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855319448&hash=17DDB2906EDA5F1C1B67DBDDC046936E7D576A7235D9A5CD3AD50E135B58FBE4,881097326,5600-06 GERMANTOWN AVE,,,19144-2242,024100,FREDERICK DOUGLAS APARTME,ECLIPSE,2689654.37459494,266146.028265111,-75.17422758016627,40.03505750110383
51,886613100,5112-22 REGENT ST,1,101824,101951,VI-2020-048072,PM15-304.7,128696292,2020-11-13 05:00:00.000000,288811008,COMPLIED,NOTICE OF VIOLATION,0101000020E61000003B27375300CE52C0F32561D97DF84340,0101000020110F0000BF5307CA10F15FC1B77DBF6D93875241,440492,CF-2020-080485,2020-11-13 21:24:54.000000,,3,IN VIOLATION,PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,EXTERIOR STRUCTURE ROOF DRAINAGE,2021-03-17 04:00:00.000000,COMPLIED - OWNER REPAIR,2021-01-25 22:23:25.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855319524&hash=7C2FF74B9A90EFC05FE8C4800EBAF6F7FE1CDC073B05ACDD8FF1B610EE79A174,886613100,5112-22 REGENT ST,,,19143-4319,007400,REGENT TERRACE HOUSING PA,ECLIPSE,2678165.44742325,231660.041529315,-75.21876984010753,39.94134061091963
52,886810656,271 S CECIL ST,1,103069,105385,VI-2020-051770,PM15-602.2,15767215,2020-12-08 05:00:00.000000,295875476,COMPLIED,NOTICE OF VIOLATION,0101000020E6100000A90307C02ACF52C057D5A5FD6EFA4340,0101000020110F00000E91B3B10BF35FC148B57C30BA895241,343864,CF-2020-085988,2020-12-08 18:24:52.000000,2021-03-15 17:14:59.000000,3,CLOSED,PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,MECHANICAL & ELECTRICAL- HEATING RESIDENTIAL,2020-12-22 05:00:00.000000,COMPLIED - OWNER REPAIR,2021-03-15 17:14:59.000000,,886810656,271 S CECIL ST,,,19139-3824,008400,CECIL HOUSING L P,ECLIPSE,2672902.91675541,237038.68699074,-75.23698425946226,39.95651217076618
53,886810656,271 S CECIL ST,1,103070,105386,VI-2020-051782,PM15-304.18.2,15767215,2020-12-08 05:00:00.000000,295875476,COMPLIED,NOTICE OF VIOLATION,0101000020E6100000A90307C02ACF52C057D5A5FD6EFA4340,0101000020110F00000E91B3B10BF35FC148B57C30BA895241,343864,CF-2020-085988,2020-12-08 18:24:52.000000,2021-03-15 17:14:59.000000,3,CLOSED,PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,EXTERIOR STRUCTURE WINDOWS,2021-03-15 04:00:00.000000,COMPLIED - BY ENFORCEMENT ACTION,2021-03-15 17:14:59.000000,,886810656,271 S CECIL ST,,,19139-3824,008400,CECIL HOUSING L P,ECLIPSE,2672902.91675541,237038.68699074,-75.23698425946226,39.95651217076618
54,886810656,271 S CECIL ST,1,103071,105387,VI-2020-051783,PM15-305.3,15767215,2020-12-08 05:00:00.000000,295875476,COMPLIED,NOTICE OF VIOLATION,0101000020E6100000A90307C02ACF52C057D5A5FD6EFA4340,0101000020110F00000E91B3B10BF35FC148B57C30BA895241,343864,CF-2020-085988,2020-12-08 18:24:52.000000,2021-03-15 17:14:59.000000,3,CLOSED,PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,INTERIOR SURFACES,2021-03-15 04:00:00.000000,COMPLIED - BY ENFORCEMENT ACTION,2021-03-15 17:14:59.000000,,886810656,271 S CECIL ST,,,19139-3824,008400,CECIL HOUSING L P,ECLIPSE,2672902.91675541,237038.68699074,-75.23698425946226,39.95651217076618
55,886810656,271 S CECIL ST,1,103072,105388,VI-2020-051785,PM15-504.1,15767215,2020-12-08 05:00:00.000000,295875476,COMPLIED,NOTICE OF VIOLATION,0101000020E6100000A90307C02ACF52C057D5A5FD6EFA4340,0101000020110F00000E91B3B10BF35FC148B57C30BA895241,343864,CF-2020-085988,2020-12-08 18:24:52.000000,2021-03-15 17:14:59.000000,3,CLOSED,PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,PLUMBING SYSTEMS- GENERAL,2021-02-12 05:00:00.000000,COMPLIED - OWNER REPAIR,2021-03-15 17:14:59.000000,,886810656,271 S CECIL ST,,,19139-3824,008400,CECIL HOUSING L P,ECLIPSE,2672902.91675541,237038.68699074,-75.23698425946226,39.95651217076618
56,886810656,271 S CECIL ST,1,103073,105389,VI-2020-051788,FC-13-908.7,15767215,2020-12-08 05:00:00.000000,295875476,COMPLIED,NOTICE OF VIOLATION,0101000020E6100000A90307C02ACF52C057D5A5FD6EFA4340,0101000020110F00000E91B3B10BF35FC148B57C30BA895241,343864,CF-2020-085988,2020-12-08 18:24:52.000000,2021-03-15 17:14:59.000000,3,CLOSED,PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,CARBON MONOXIDE ALARM REQ'D,2021-02-12 05:00:00.000000,COMPLIED - OWNER REPAIR,2021-03-15 17:14:59.000000,,886810656,271 S CECIL ST,,,19139-3824,008400,CECIL HOUSING L P,ECLIPSE,2672902.91675541,237038.68699074,-75.23698425946226,39.95651217076618
57,886810656,271 S CECIL ST,1,103074,105390,VI-2020-051797,FC-13-907.2,15767215,2020-12-08 05:00:00.000000,295875476,COMPLIED,NOTICE OF VIOLATION,0101000020E6100000A90307C02ACF52C057D5A5FD6EFA4340,0101000020110F00000E91B3B10BF35FC148B57C30BA895241,343864,CF-2020-085988,2020-12-08 18:24:52.000000,2021-03-15 17:14:59.000000,3,CLOSED,PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,SINGLE STATION SMKE ALRM REQ'D,2021-02-12 05:00:00.000000,COMPLIED - OWNER REPAIR,2021-03-15 17:14:59.000000,,886810656,271 S CECIL ST,,,19139-3824,008400,CECIL HOUSING L P,ECLIPSE,2672902.91675541,237038.68699074,-75.23698425946226,39.95651217076618
58,881004810,6212 Chestnut St,1,103500,105814,VI-2020-052225,PM15-603.1,129742201,2020-12-11 05:00:00.000000,296600859,COMPLIED,NOTICE OF VIOLATION,0101000020E6100000DA1DD73CBBCF52C05C03D442FAFA4340,0101000020110F0000191AEC1E01F45FC13DD5A280548A5241,317189,CF-2020-086680,2020-12-11 13:40:31.000000,2021-04-23 16:48:33.000000,3,CLOSED,PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,MECHANICAL- MECHANICAL EQUIPMENT,2021-03-26 04:00:00.000000,COMPLIED - OWNER REPAIR,2021-04-23 16:48:32.000000,,881004810,6212 CHESTNUT ST,,,19139-2936,008301,BRIGHTON COURT LP,ECLIPSE,2670387.75157334,238516.114044838,-75.24580307967645,39.960762361070664
59,881004810,6212 Chestnut St,1,103501,105815,VI-2020-052226,PM15-504.1,129742201,2020-12-11 05:00:00.000000,296600859,COMPLIED,NOTICE OF VIOLATION,0101000020E6100000DA1DD73CBBCF52C05C03D442FAFA4340,0101000020110F0000191AEC1E01F45FC13DD5A280548A5241,317189,CF-2020-086680,2020-12-11 13:40:31.000000,2021-04-23 16:48:33.000000,3,CLOSED,PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,PLUMBING SYSTEMS- GENERAL,2021-04-23 04:00:00.000000,COMPLIED - OWNER REPAIR,2021-04-23 16:48:32.000000,,881004810,6212 CHESTNUT ST,,,19139-2936,008301,BRIGHTON COURT LP,ECLIPSE,2670387.75157334,238516.114044838,-75.24580307967645,39.960762361070664
60,881004810,6212 Chestnut St,1,103502,105816,VI-2020-052229,PM15-305.3,129742201,2020-12-11 05:00:00.000000,296600859,COMPLIED,NOTICE OF VIOLATION,0101000020E6100000DA1DD73CBBCF52C05C03D442FAFA4340,0101000020110F0000191AEC1E01F45FC13DD5A280548A5241,317189,CF-2020-086680,2020-12-11 13:40:31.000000,2021-04-23 16:48:33.000000,3,CLOSED,PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,INTERIOR SURFACES,2021-04-23 04:00:00.000000,COMPLIED - OWNER REPAIR,2021-04-23 16:48:32.000000,,881004810,6212 CHESTNUT ST,,,19139-2936,008301,BRIGHTON COURT LP,ECLIPSE,2670387.75157334,238516.114044838,-75.24580307967645,39.960762361070664
61,411053900,2141 CARVER ST,1,104221,106380,VI-2020-052857,PM15-308.1,15480212,2020-12-14 05:00:00.000000,297560710,COMPLIED,NOTICE OF VIOLATION,0101000020E6100000F9207F5312C452C006B05069D4014440,0101000020110F000005FDBFF232E05FC164DAA3F1EC915241,72647,CF-2020-087381,2020-12-14 19:58:08.000000,2021-01-28 01:25:37.000000,6,CLOSED,CLIP,STANDARD,RUBBISH & GARBAGE,2021-01-14 05:00:00.000000,COMPLIED - BY ENFORCEMENT ACTION,2020-12-30 19:12:20.000000,,411053900,2141 CARVER ST,,,19124-1609,029800,RAD DIVERSIFIED REIT INC,ECLIPSE,2720842.93387716,259508.649147019,-75.06361853995249,40.01429478111099
62,121044310,45 E GARFIELD ST,3,105686,103208,VI-2020-049424,PM15-308.1,15791740,2020-11-24 05:00:00.000000,291714920,OPEN,NOTICE OF VIOLATION,0101000020E61000005F7D931778CA52C0D44837DAE4034440,0101000020110F0000B8FCC5DB10EB5FC195B8630237945241,468783,CF-2020-082667,2020-11-24 16:06:20.000000,,8,IN VIOLATION,CLIP,STANDARD,RUBBISH & GARBAGE,,,2020-11-24 16:08:18.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855319857&hash=9C333FE4905083B287B9CE7ADA3456882226CF260AF42F91DF41DD69DAD9D097,121044310,45 E GARFIELD ST,,,19144-5934,024500,"LOWER GERMANTOWN, LTD PARTNERSHIP",ECLIPSE,2692684.08921693,264545.0731018899,-75.16357983973784,40.03042152118147
63,121044310,45 E GARFIELD ST,3,105687,103209,VI-2020-049425,PM15-302.4,15791740,2020-11-24 05:00:00.000000,291714920,OPEN,NOTICE OF VIOLATION,0101000020E61000005F7D931778CA52C0D44837DAE4034440,0101000020110F0000B8FCC5DB10EB5FC195B8630237945241,468783,CF-2020-082667,2020-11-24 16:06:20.000000,,8,IN VIOLATION,CLIP,STANDARD,EXTERIOR AREA WEEDS,,,2020-11-24 16:08:18.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855319857&hash=9C333FE4905083B287B9CE7ADA3456882226CF260AF42F91DF41DD69DAD9D097,121044310,45 E GARFIELD ST,,,19144-5934,024500,"LOWER GERMANTOWN, LTD PARTNERSHIP",ECLIPSE,2692684.08921693,264545.0731018899,-75.16357983973784,40.03042152118147
64,121044410,47 E GARFIELD ST,3,105688,103210,VI-2020-049426,PM15-308.1,15344728,2020-11-24 05:00:00.000000,291716272,OPEN,NOTICE OF VIOLATION,0101000020E6100000A198AB6777CA52C02A5EC350E6034440,0101000020110F0000D7C8FAB00FEB5FC18030D4A138945241,203378,CF-2020-082668,2020-11-24 16:08:45.000000,,8,IN VIOLATION,CLIP,STANDARD,RUBBISH & GARBAGE,,,2020-11-24 16:10:19.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855319877&hash=2690FF7050B6EFC8E0B2FCB844FC63D34D346403395F6809D50B8A8B3B456BD0,121044410,47 E GARFIELD ST,,,19144-5934,024500,PHILADELPHIA REDEVELOPMENT AUTHORITY,ECLIPSE,2692695.3525311,264561.675289215,-75.16353790051882,40.03046617068715
65,121044410,47 E GARFIELD ST,3,105689,103211,VI-2020-049427,PM15-302.4,15344728,2020-11-24 05:00:00.000000,291716272,OPEN,NOTICE OF VIOLATION,0101000020E6100000A198AB6777CA52C02A5EC350E6034440,0101000020110F0000D7C8FAB00FEB5FC18030D4A138945241,203378,CF-2020-082668,2020-11-24 16:08:45.000000,,8,IN VIOLATION,CLIP,STANDARD,EXTERIOR AREA WEEDS,,,2020-11-24 16:10:19.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855319877&hash=2690FF7050B6EFC8E0B2FCB844FC63D34D346403395F6809D50B8A8B3B456BD0,121044410,47 E GARFIELD ST,,,19144-5934,024500,PHILADELPHIA REDEVELOPMENT AUTHORITY,ECLIPSE,2692695.3525311,264561.675289215,-75.16353790051882,40.03046617068715
66,121044605,51 E GARFIELD ST,3,105691,103212,VI-2020-049428,PM15-308.1,15655562,2020-11-24 05:00:00.000000,291718005,OPEN,NOTICE OF VIOLATION,0101000020E610000092B8B3F175CA52C08C41C924E9034440,0101000020110F000046C4C1350DEB5FC14750E6C43B945241,239538,CF-2020-082670,2020-11-24 16:10:38.000000,,8,IN VIOLATION,CLIP,STANDARD,RUBBISH & GARBAGE,,,2020-11-24 16:11:29.000000,https://eclipse.phila.gov/phillylmsprod/pub/lms/download.aspx?PosseObjectId=855319851&hash=8227BAA58CC4ABB8411061A18E159ADEE9AEA2F5BBB4DB3337BEDEC221A817AA,121044605,51 E GARFIELD ST,,,19144-5934,024500,PHILADELPHIA REDEVELOPMENT AUTHORITY,ECLIPSE,2692719.38895646,264593.834240155,-75.16344873953702,40.0305524809547
67,881054644,1801 W TIOGA ST,1,107042,103790,VI-2020-050072,PM15-605.3.1,128380039,2020-11-30 05:00:00.000000,293287332,CLOSED,NOTICE OF VIOLATION,0101000020E6100000AA6044B126CA52C03EFEC078F1004440,0101000020110F000050FECE9786EA5FC19B8BC24CF1905241,488346,CF-2020-083776,2020-11-30 21:47:31.000000,2021-01-22 18:50:48.000000,8,CLOSED,PROPERTY MAINTENANCE INVESTIGATOR,STANDARD,ELECTRICAL- EXTERIOR LIGHTING MULTI FAMILY,2020-11-30 05:00:00.000000,CLOSED - WRITTEN IN ERROR,2021-01-22 18:50:48.000000,,881054644,1801 W TIOGA ST,,,19140-4938,020200,"TIOGA GARDEN APARTMENTS, LP",ECLIPSE,2694321.15319293,256191.8784743009,-75.1586115997076,40.0073691313123
