,nhpd_property_id,parcel_number,HUD Property ID,HUD Subsidy ID,NHPD Property ID,NHPD Subsidy ID,Subsidy Status,Subsidy Name,Subsidy Subname,Start Date,End Date,Assisted Units,Property Name,Street Address,City,State,Zip Code,Longitude,Latitude,Owner Name,Owner Type,Manager Name,Manager Type,0-1 Bedroom Units,Two Bedroom Units,Three+ Bedroom Units,Target Population,Earliest Construction Date,Latest Construction Date,Rent to FMR Ratio,Known Total Units,Renewal Type Name,Inactive Status Description,Construction Type,Unpaid Principal Balance,Renewal Name,Renewal ID,SOA Code
75,1083664,131414700,,PAA1988255,1083664,10a8e1a0-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,,01/01/1988,2003-01-01,1,4133 N EIGHTH ST,4133 N 8TH ST,PHILADELPHIA,PA,19140,-75.140121,40.014572,,For Profit,,,,,,,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
76,1083664,131416200,,PAA1988255,1083664,10a8e1a0-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,,01/01/1988,2003-01-01,1,4133 N EIGHTH ST,4133 N 8TH ST,PHILADELPHIA,PA,19140,-75.140121,40.014572,,For Profit,,,,,,,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
77,1083664,281262900,,PAA1988255,1083664,10a8e1a0-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,,01/01/1988,2003-01-01,1,4133 N EIGHTH ST,4133 N 8TH ST,PHILADELPHIA,PA,19140,-75.140121,40.014572,,For Profit,,,,,,,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
78,1083664,381096900,,PAA1988255,1083664,10a8e1a0-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,,01/01/1988,2003-01-01,1,4133 N EIGHTH ST,4133 N 8TH ST,PHILADELPHIA,PA,19140,-75.140121,40.014572,,For Profit,,,,,,,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
79,1083664,381099800,,PAA1988255,1083664,10a8e1a0-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,,01/01/1988,2003-01-01,1,4133 N EIGHTH ST,4133 N 8TH ST,PHILADELPHIA,PA,19140,-75.140121,40.014572,,For Profit,,,,,,,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
80,1083664,381227200,,PAA1988255,1083664,10a8e1a0-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,,01/01/1988,2003-01-01,1,4133 N EIGHTH ST,4133 N 8TH ST,PHILADELPHIA,PA,19140,-75.140121,40.014572,,For Profit,,,,,,,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
81,1083664,432328800,,PAA1988255,1083664,10a8e1a0-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,,01/01/1988,2003-01-01,1,4133 N EIGHTH ST,4133 N 8TH ST,PHILADELPHIA,PA,19140,-75.140121,40.014572,,For Profit,,,,,,,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
82,1083664,433140900,,PAA1988255,1083664,10a8e1a0-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,,01/01/1988,2003-01-01,1,4133 N EIGHTH ST,4133 N 8TH ST,PHILADELPHIA,PA,19140,-75.140121,40.014572,,For Profit,,,,,,,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
83,1083664,433080800,,PAA1988255,1083664,10a8e1a0-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,,01/01/1988,2003-01-01,1,4133 N EIGHTH ST,4133 N 8TH ST,PHILADELPHIA,PA,19140,-75.140121,40.014572,,For Profit,,,,,,,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
84,1083664,422230900,,PAA1988255,1083664,10a8e1a0-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,,01/01/1988,2003-01-01,1,4133 N EIGHTH ST,4133 N 8TH ST,PHILADELPHIA,PA,19140,-75.140121,40.014572,,For Profit,,,,,,,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
85,1083664,421124000,,PAA1988255,1083664,10a8e1a0-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,,01/01/1988,2003-01-01,1,4133 N EIGHTH ST,4133 N 8TH ST,PHILADELPHIA,PA,19140,-75.140121,40.014572,,For Profit,,,,,,,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
86,1083664,433348600,,PAA1988255,1083664,10a8e1a0-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,,01/01/1988,2003-01-01,1,4133 N EIGHTH ST,4133 N 8TH ST,PHILADELPHIA,PA,19140,-75.140121,40.014572,,For Profit,,,,,,,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
87,1083664,433363900,,PAA1988255,1083664,10a8e1a0-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,,01/01/1988,2003-01-01,1,4133 N EIGHTH ST,4133 N 8TH ST,PHILADELPHIA,PA,19140,-75.140121,40.014572,,For Profit,,,,,,,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
88,1083664,433231100,,PAA1988255,1083664,10a8e1a0-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,,01/01/1988,2003-01-01,1,4133 N EIGHTH ST,4133 N 8TH ST,PHILADELPHIA,PA,19140,-75.140121,40.014572,,For Profit,,,,,,,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
89,1083664,072227100,,PAA1988255,1083664,10a8e1a0-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,,01/01/1988,2003-01-01,1,4133 N EIGHTH ST,4133 N 8TH ST,PHILADELPHIA,PA,19140,-75.140121,40.014572,,For Profit,,,,,,,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
90,1083664,122004900,,PAA1988255,1083664,10a8e1a0-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,,01/01/1988,2003-01-01,1,4133 N EIGHTH ST,4133 N 8TH ST,PHILADELPHIA,PA,19140,-75.140121,40.014572,,For Profit,,,,,,,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
91,1083664,172357200,,PAA1988255,1083664,10a8e1a0-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,,01/01/1988,2003-01-01,1,4133 N EIGHTH ST,4133 N 8TH ST,PHILADELPHIA,PA,19140,-75.140121,40.014572,,For Profit,,,,,,,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
92,1083664,442175400,,PAA1988255,1083664,10a8e1a0-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,,01/01/1988,2003-01-01,1,4133 N EIGHTH ST,4133 N 8TH ST,PHILADELPHIA,PA,19140,-75.140121,40.014572,,For Profit,,,,,,,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
93,1083664,513165000,,PAA1988255,1083664,10a8e1a0-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,,01/01/1988,2003-01-01,1,4133 N EIGHTH ST,4133 N 8TH ST,PHILADELPHIA,PA,19140,-75.140121,40.014572,,For Profit,,,,,,,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
94,1083664,591233800,,PAA1988255,1083664,10a8e1a0-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,,01/01/1988,2003-01-01,1,4133 N EIGHTH ST,4133 N 8TH ST,PHILADELPHIA,PA,19140,-75.140121,40.014572,,For Profit,,,,,,,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
95,1083664,342030600,,PAA1988255,1083664,10a8e1a0-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,,01/01/1988,2003-01-01,1,4133 N EIGHTH ST,4133 N 8TH ST,PHILADELPHIA,PA,19140,-75.140121,40.014572,,For Profit,,,,,,,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
96,1083664,491027100,,PAA1988255,1083664,10a8e1a0-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,,01/01/1988,2003-01-01,1,4133 N EIGHTH ST,4133 N 8TH ST,PHILADELPHIA,PA,19140,-75.140121,40.014572,,For Profit,,,,,,,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
97,1083664,491122200,,PAA1988255,1083664,10a8e1a0-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,,01/01/1988,2003-01-01,1,4133 N EIGHTH ST,4133 N 8TH ST,PHILADELPHIA,PA,19140,-75.140121,40.014572,,For Profit,,,,,,,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
98,1083664,433012500,,PAA1988255,1083664,10a8e1a0-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,,01/01/1988,2003-01-01,1,4133 N EIGHTH ST,4133 N 8TH ST,PHILADELPHIA,PA,19140,-75.140121,40.014572,,For Profit,,,,,,,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
99,1083664,463232200,,PAA1988255,1083664,10a8e1a0-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,,01/01/1988,2003-01-01,1,4133 N EIGHTH ST,4133 N 8TH ST,PHILADELPHIA,PA,19140,-75.140121,40.014572,,For Profit,,,,,,,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
100,1107434,132214400,,PAA1989545,1107434,0b2ce961-d868-e711-806a-005056ba3ab9,Inactive,LIHTC,9% Tax Credit,01/01/1989,2004-01-01,1,BOCCELLI 10 HOUSES,4542 N 19TH ST,PHILADELPHIA,PA,19140,-75.156593,40.023151,,,,,0,0,1,Family,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
101,1107436,132099200,,PAA1989550,1107436,132ce961-d868-e711-806a-005056ba3ab9,Inactive,LIHTC,9% Tax Credit,01/01/1989,2004-01-01,1,BOCCELLI 10 HOUSES,4547 N MOLE ST,PHILADELPHIA,PA,19140,-75.150878,40.022544,,,,,0,0,1,Family,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
102,1084006,171012700,,PAA1994015,1084006,8c8dbbbe-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1994,2024-01-01,1,1807 W ELEANOR ST,1807 W ELEANOR ST,PHILADELPHIA,PA,19141,-75.153945,40.027629,EDWARD RUSSELL,For Profit,,,,,1,Family,,,,1,,Non-programmatic,Acquisition and Rehab,3858,,,
103,1106431,131336500,,PAA1989510,1106431,85c68bba-d768-e711-806a-005056ba3ab9,Inactive,LIHTC,9% Tax Credit,01/01/1989,2004-01-01,1,BOCCELLI 10 HOUSES,1902 BONITZ ST,PHILADELPHIA,PA,19140,-75.157318,40.017906,,,,,0,1,0,Family,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
104,1106433,131332400,,PAA1989515,1106433,95c68bba-d768-e711-806a-005056ba3ab9,Inactive,LIHTC,9% Tax Credit,01/01/1989,2004-01-01,1,BOCCELLI 10 HOUSES,1904 BRUNNER ST,PHILADELPHIA,PA,19140,-75.157432,40.017402,,,,,0,1,0,Family,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
105,1106433,131327900,,PAA1989515,1106433,95c68bba-d768-e711-806a-005056ba3ab9,Inactive,LIHTC,9% Tax Credit,01/01/1989,2004-01-01,1,BOCCELLI 10 HOUSES,1904 BRUNNER ST,PHILADELPHIA,PA,19140,-75.157432,40.017402,,,,,0,1,0,Family,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
106,1106433,131338400,,PAA1989515,1106433,95c68bba-d768-e711-806a-005056ba3ab9,Inactive,LIHTC,9% Tax Credit,01/01/1989,2004-01-01,1,BOCCELLI 10 HOUSES,1904 BRUNNER ST,PHILADELPHIA,PA,19140,-75.157432,40.017402,,,,,0,1,0,Family,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
107,1106433,131340900,,PAA1989515,1106433,95c68bba-d768-e711-806a-005056ba3ab9,Inactive,LIHTC,9% Tax Credit,01/01/1989,2004-01-01,1,BOCCELLI 10 HOUSES,1904 BRUNNER ST,PHILADELPHIA,PA,19140,-75.157432,40.017402,,,,,0,1,0,Family,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
108,1106464,131332400,,PAA1989520,1106464,f20284c0-d768-e711-806a-005056ba3ab9,Inactive,LIHTC,9% Tax Credit,01/01/1989,2004-01-01,1,BOCCELLI 10 HOUSES,1941 BONITZ ST,PHILADELPHIA,PA,19140,-75.158073,40.017944,,,,,0,1,0,Family,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
109,1106464,131327900,,PAA1989520,1106464,f20284c0-d768-e711-806a-005056ba3ab9,Inactive,LIHTC,9% Tax Credit,01/01/1989,2004-01-01,1,BOCCELLI 10 HOUSES,1941 BONITZ ST,PHILADELPHIA,PA,19140,-75.158073,40.017944,,,,,0,1,0,Family,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
110,1106464,131338400,,PAA1989520,1106464,f20284c0-d768-e711-806a-005056ba3ab9,Inactive,LIHTC,9% Tax Credit,01/01/1989,2004-01-01,1,BOCCELLI 10 HOUSES,1941 BONITZ ST,PHILADELPHIA,PA,19140,-75.158073,40.017944,,,,,0,1,0,Family,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
111,1106464,131340900,,PAA1989520,1106464,f20284c0-d768-e711-806a-005056ba3ab9,Inactive,LIHTC,9% Tax Credit,01/01/1989,2004-01-01,1,BOCCELLI 10 HOUSES,1941 BONITZ ST,PHILADELPHIA,PA,19140,-75.158073,40.017944,,,,,0,1,0,Family,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
112,1106472,131350700,,PAA1989525,1106472,200384c0-d768-e711-806a-005056ba3ab9,Inactive,LIHTC,9% Tax Credit,01/01/1989,2004-01-01,1,BOCCELLI 10 HOUSES,1950 DALKEITH ST,PHILADELPHIA,PA,19140,-75.158493,40.018241,,,,,0,1,0,Family,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
113,1083690,881439760,,,1083690,ea036e0c-e3dc-ea11-8ab3-005056ba3ab9,Active,Project Based Vouchers,Project Based Vouchers,,,35,,3017 W OXFORD ST,PHILADELPHIA,PA,19121,,,,,,,,,,,,,,35,,,,,,,
114,1083690,881439760,,4175210726,1083690,a413b895-544b-e911-af29-005056ba3ab9,Active,HOME,HOME,10/26/2015,2025-10-26,35,SARTAIN SCHOOL APARTMENTS,3017 W OXFORD ST,PHILADELPHIA,PA,19121,-75.184364,39.980808,SARTAIN SCHOOL VENTURE,,,,,,,,,,,35,,,Rehabilitation Only,,,,
115,1083690,881439760,,PAA1990405,1083690,ec3bc9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1990,2005-01-01,35,SARTAIN APARTMENTS,3033 W GLENWOOD AVE,PHILADELPHIA,PA,19121,-75.18505,39.981319,PENNROSE PROPERTIES,For Profit,,,35,,,Elderly or disabled,,,,35,,Non-programmatic,Acquisition and Rehab,179000,,,
116,1083971,886810790,,PAA0000114,1083971,7b7c94ab-e268-e711-806a-005056ba3ab9,Inconclusive,LIHTC,,,,,HOPE HAVEN,2826 W DIAMOND ST,PHILADELPHIA,PA,19121,-75.179794,39.98756,,,,,,,,,,,,10,,End Date Missing,,,,,
117,1083971,886810790,,PAA1993255,1083971,5254c2b8-cdff-e611-8115-74d435edc0c2,Inconclusive,LIHTC,4% Tax Credit,01/01/1993,2023-01-01,10,PROJ HOME DIAMOND ST SRO,2826 W DIAMOND ST,PHILADELPHIA,PA,19121,-75.179794,39.98756,PROJECT HOME,Non-Profit,,,,,,,,,,10,,End Date Passed,Acquisition and Rehab,33744,,,
118,1083971,886810792,,PAA0000114,1083971,7b7c94ab-e268-e711-806a-005056ba3ab9,Inconclusive,LIHTC,,,,,HOPE HAVEN,2826 W DIAMOND ST,PHILADELPHIA,PA,19121,-75.179794,39.98756,,,,,,,,,,,,10,,End Date Missing,,,,,
119,1083971,886810792,,PAA1993255,1083971,5254c2b8-cdff-e611-8115-74d435edc0c2,Inconclusive,LIHTC,4% Tax Credit,01/01/1993,2023-01-01,10,PROJ HOME DIAMOND ST SRO,2826 W DIAMOND ST,PHILADELPHIA,PA,19121,-75.179794,39.98756,PROJECT HOME,Non-Profit,,,,,,,,,,10,,End Date Passed,Acquisition and Rehab,33744,,,
120,1084164,886810659,,PAA1996130,1084164,c540bec4-cdff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/1996,2026-01-01,10,HOPE HAVEN II,2829 W DIAMOND ST,PHILADELPHIA,PA,19121,-75.179817,39.987895,PROJECT HOME,Non-Profit,,,,,,,,,,10,,,Acquisition and Rehab,50639,,,
121,1083740,432284900,,PAA1991200,1083740,603dc9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% and 9% Tax Credit,01/01/1991,2021-01-01,1,3822 N SEVENTH ST,3822 N 7TH ST,PHILADELPHIA,PA,19140,-75.140281,40.009788,DESREV ASSOC,For Profit,,,,,,,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
122,1083865,871550710,,PAA1992080,1083865,e051c2b8-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1992,2022-01-01,58,CECIL B MOORE 16TH ST,1700 N 16TH ST,PHILADELPHIA,PA,19121,-75.161338,39.979148,ENTERPRISE GRATZ STREET CORP,Non-Profit,,,,42,16,Family,,,,58,,Non-programmatic,Acquisition and Rehab,516961,,,
123,1083694,881299270,,PAA1990430,1083694,0c3cc9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1990,2005-01-01,48,W DIAMOND STREET,2900 W DIAMOND ST,PHILADELPHIA,PA,19121,-75.180633,39.987663,PENNROSE PROPERTIES,For Profit,,,2,46,,Family,,,,48,,Non-programmatic,Acquisition and Rehab,285169,,,
124,1083694,881299270,,PAA1991370,1083694,103cc9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1991,2021-01-01,32,DIAMOND APARTMENTS PHASE II,2900 W DIAMOND ST,PHILADELPHIA,PA,19121,-75.180633,39.987663,PENNROSE PROPERTIES,For Profit,,,,26,6,Family,,,,32,,Non-programmatic,Acquisition and Rehab,430196,,,
125,1084032,886920600,,PAA1994180,1084032,c48ebbbe-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1994,2024-01-01,30,MANSION COURT,3200 W DIAMOND ST,PHILADELPHIA,PA,19121,-75.185424,39.988281,PENNROSE PROPERTIES,For Profit,,,,28,2,Family,,,,30,,Non-programmatic,Acquisition and Rehab,28406,,,
126,1084032,886921400,,PAA1994180,1084032,c48ebbbe-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1994,2024-01-01,30,MANSION COURT,3200 W DIAMOND ST,PHILADELPHIA,PA,19121,-75.185424,39.988281,PENNROSE PROPERTIES,For Profit,,,,28,2,Family,,,,30,,Non-programmatic,Acquisition and Rehab,28406,,,
127,1084032,886921700,,PAA1994180,1084032,c48ebbbe-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1994,2024-01-01,30,MANSION COURT,3200 W DIAMOND ST,PHILADELPHIA,PA,19121,-75.185424,39.988281,PENNROSE PROPERTIES,For Profit,,,,28,2,Family,,,,30,,Non-programmatic,Acquisition and Rehab,28406,,,
128,1084032,886921900,,PAA1994180,1084032,c48ebbbe-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1994,2024-01-01,30,MANSION COURT,3200 W DIAMOND ST,PHILADELPHIA,PA,19121,-75.185424,39.988281,PENNROSE PROPERTIES,For Profit,,,,28,2,Family,,,,30,,Non-programmatic,Acquisition and Rehab,28406,,,
129,1084032,886922000,,PAA1994180,1084032,c48ebbbe-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1994,2024-01-01,30,MANSION COURT,3200 W DIAMOND ST,PHILADELPHIA,PA,19121,-75.185424,39.988281,PENNROSE PROPERTIES,For Profit,,,,28,2,Family,,,,30,,Non-programmatic,Acquisition and Rehab,28406,,,
130,1084032,886922100,,PAA1994180,1084032,c48ebbbe-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1994,2024-01-01,30,MANSION COURT,3200 W DIAMOND ST,PHILADELPHIA,PA,19121,-75.185424,39.988281,PENNROSE PROPERTIES,For Profit,,,,28,2,Family,,,,30,,Non-programmatic,Acquisition and Rehab,28406,,,
131,1084032,886922200,,PAA1994180,1084032,c48ebbbe-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1994,2024-01-01,30,MANSION COURT,3200 W DIAMOND ST,PHILADELPHIA,PA,19121,-75.185424,39.988281,PENNROSE PROPERTIES,For Profit,,,,28,2,Family,,,,30,,Non-programmatic,Acquisition and Rehab,28406,,,
132,1084032,886922300,,PAA1994180,1084032,c48ebbbe-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1994,2024-01-01,30,MANSION COURT,3200 W DIAMOND ST,PHILADELPHIA,PA,19121,-75.185424,39.988281,PENNROSE PROPERTIES,For Profit,,,,28,2,Family,,,,30,,Non-programmatic,Acquisition and Rehab,28406,,,
133,1084180,886000113,,PAA1996175,1084180,0541bec4-cdff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/1996,2026-01-01,19,MANSION COURT PHASE II,3203 W DIAMOND ST,PHILADELPHIA,PA,19121,-75.185424,39.988613,PENNROSE PROPERTIES,Non-Profit,,,,7,12,Family,,,,19,,,Acquisition and Rehab,244681,,,
134,1084180,886000108,,PAA1996175,1084180,0541bec4-cdff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/1996,2026-01-01,19,MANSION COURT PHASE II,3203 W DIAMOND ST,PHILADELPHIA,PA,19121,-75.185424,39.988613,PENNROSE PROPERTIES,Non-Profit,,,,7,12,Family,,,,19,,,Acquisition and Rehab,244681,,,
135,1084180,886000133,,PAA1996175,1084180,0541bec4-cdff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/1996,2026-01-01,19,MANSION COURT PHASE II,3203 W DIAMOND ST,PHILADELPHIA,PA,19121,-75.185424,39.988613,PENNROSE PROPERTIES,Non-Profit,,,,7,12,Family,,,,19,,,Acquisition and Rehab,244681,,,
136,1084180,886000119,,PAA1996175,1084180,0541bec4-cdff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/1996,2026-01-01,19,MANSION COURT PHASE II,3203 W DIAMOND ST,PHILADELPHIA,PA,19121,-75.185424,39.988613,PENNROSE PROPERTIES,Non-Profit,,,,7,12,Family,,,,19,,,Acquisition and Rehab,244681,,,
137,1084180,886000121,,PAA1996175,1084180,0541bec4-cdff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/1996,2026-01-01,19,MANSION COURT PHASE II,3203 W DIAMOND ST,PHILADELPHIA,PA,19121,-75.185424,39.988613,PENNROSE PROPERTIES,Non-Profit,,,,7,12,Family,,,,19,,,Acquisition and Rehab,244681,,,
138,1084180,886000129,,PAA1996175,1084180,0541bec4-cdff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/1996,2026-01-01,19,MANSION COURT PHASE II,3203 W DIAMOND ST,PHILADELPHIA,PA,19121,-75.185424,39.988613,PENNROSE PROPERTIES,Non-Profit,,,,7,12,Family,,,,19,,,Acquisition and Rehab,244681,,,
139,1084180,886000131,,PAA1996175,1084180,0541bec4-cdff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/1996,2026-01-01,19,MANSION COURT PHASE II,3203 W DIAMOND ST,PHILADELPHIA,PA,19121,-75.185424,39.988613,PENNROSE PROPERTIES,Non-Profit,,,,7,12,Family,,,,19,,,Acquisition and Rehab,244681,,,
140,1084180,886000134,,PAA1996175,1084180,0541bec4-cdff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/1996,2026-01-01,19,MANSION COURT PHASE II,3203 W DIAMOND ST,PHILADELPHIA,PA,19121,-75.185424,39.988613,PENNROSE PROPERTIES,Non-Profit,,,,7,12,Family,,,,19,,,Acquisition and Rehab,244681,,,
141,1084180,886000127,,PAA1996175,1084180,0541bec4-cdff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/1996,2026-01-01,19,MANSION COURT PHASE II,3203 W DIAMOND ST,PHILADELPHIA,PA,19121,-75.185424,39.988613,PENNROSE PROPERTIES,Non-Profit,,,,7,12,Family,,,,19,,,Acquisition and Rehab,244681,,,
142,1084180,886000123,,PAA1996175,1084180,0541bec4-cdff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/1996,2026-01-01,19,MANSION COURT PHASE II,3203 W DIAMOND ST,PHILADELPHIA,PA,19121,-75.185424,39.988613,PENNROSE PROPERTIES,Non-Profit,,,,7,12,Family,,,,19,,,Acquisition and Rehab,244681,,,
143,1084180,323315605,,PAA1996175,1084180,0541bec4-cdff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/1996,2026-01-01,19,MANSION COURT PHASE II,3203 W DIAMOND ST,PHILADELPHIA,PA,19121,-75.185424,39.988613,PENNROSE PROPERTIES,Non-Profit,,,,7,12,Family,,,,19,,,Acquisition and Rehab,244681,,,
144,1084180,886000137,,PAA1996175,1084180,0541bec4-cdff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/1996,2026-01-01,19,MANSION COURT PHASE II,3203 W DIAMOND ST,PHILADELPHIA,PA,19121,-75.185424,39.988613,PENNROSE PROPERTIES,Non-Profit,,,,7,12,Family,,,,19,,,Acquisition and Rehab,244681,,,
145,1084180,886000224,,PAA1996175,1084180,0541bec4-cdff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/1996,2026-01-01,19,MANSION COURT PHASE II,3203 W DIAMOND ST,PHILADELPHIA,PA,19121,-75.185424,39.988613,PENNROSE PROPERTIES,Non-Profit,,,,7,12,Family,,,,19,,,Acquisition and Rehab,244681,,,
146,1084180,886000139,,PAA1996175,1084180,0541bec4-cdff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/1996,2026-01-01,19,MANSION COURT PHASE II,3203 W DIAMOND ST,PHILADELPHIA,PA,19121,-75.185424,39.988613,PENNROSE PROPERTIES,Non-Profit,,,,7,12,Family,,,,19,,,Acquisition and Rehab,244681,,,
147,1084180,886000135,,PAA1996175,1084180,0541bec4-cdff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/1996,2026-01-01,19,MANSION COURT PHASE II,3203 W DIAMOND ST,PHILADELPHIA,PA,19121,-75.185424,39.988613,PENNROSE PROPERTIES,Non-Profit,,,,7,12,Family,,,,19,,,Acquisition and Rehab,244681,,,
148,1084180,886000141,,PAA1996175,1084180,0541bec4-cdff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/1996,2026-01-01,19,MANSION COURT PHASE II,3203 W DIAMOND ST,PHILADELPHIA,PA,19121,-75.185424,39.988613,PENNROSE PROPERTIES,Non-Profit,,,,7,12,Family,,,,19,,,Acquisition and Rehab,244681,,,
149,1084180,886000184,,PAA1996175,1084180,0541bec4-cdff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/1996,2026-01-01,19,MANSION COURT PHASE II,3203 W DIAMOND ST,PHILADELPHIA,PA,19121,-75.185424,39.988613,PENNROSE PROPERTIES,Non-Profit,,,,7,12,Family,,,,19,,,Acquisition and Rehab,244681,,,
150,1084180,886000185,,PAA1996175,1084180,0541bec4-cdff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/1996,2026-01-01,19,MANSION COURT PHASE II,3203 W DIAMOND ST,PHILADELPHIA,PA,19121,-75.185424,39.988613,PENNROSE PROPERTIES,Non-Profit,,,,7,12,Family,,,,19,,,Acquisition and Rehab,244681,,,
